CATE,AREA,school,price,LONG,LAT
dongcheng,146.77,1,64728,116.4489473,39.90058106
dongcheng,128.5,1,61946,116.4489473,39.90058106
dongcheng,130,1,61539,116.4489473,39.90058106
dongcheng,130,1,57693,116.4489473,39.90058106
dongcheng,130,1,50770,116.4489473,39.90058106
fengtai,118.91,0,54664,116.3796629,39.84879887
fengtai,76.63,0,53504,116.3796629,39.84879887
fengtai,129,0,50000,116.3796629,39.84879887
fengtai,95.16,0,49916,116.3796629,39.84879887
fengtai,97,0,48970,116.3796629,39.84879887
fengtai,97.01,0,48965,116.3796629,39.84879887
fengtai,113,0,48673,116.3796629,39.84879887
fengtai,128,0,48438,116.3796629,39.84879887
fengtai,106,0,47170,116.3796629,39.84879887
fengtai,56,0,46786,116.3796629,39.84879887
fengtai,56,0,46786,116.3796629,39.84879887
fengtai,56,0,46429,116.3796629,39.84879887
fengtai,56.3,0,45294,116.3796629,39.84879887
fengtai,78.91,0,52592,116.3294032,39.87657966
fengtai,97.83,0,52132,116.3294032,39.87657966
fengtai,91.79,0,52076,116.3294032,39.87657966
fengtai,106.75,0,51523,116.3294032,39.87657966
fengtai,79,0,49368,116.3294032,39.87657966
fengtai,111.45,0,49350,116.3294032,39.87657966
fengtai,106.75,0,48712,116.3294032,39.87657966
fengtai,99.8,0,48097,116.3294032,39.87657966
fengtai,111.45,0,48004,116.3294032,39.87657966
fengtai,121.8,0,45156,116.3294032,39.87657966
fengtai,117.99,0,44072,116.3294032,39.87657966
fengtai,156,0,43590,116.3294032,39.87657966
fengtai,105,0,42858,116.3294032,39.87657966
fengtai,156,0,39744,116.3294032,39.87657966
chaoyang,71.57,0,55890,116.4716123,40.0191747
chaoyang,106.98,0,51412,116.4716123,40.0191747
chaoyang,99.37,0,51324,116.4716123,40.0191747
chaoyang,109.64,0,51077,116.4716123,40.0191747
chaoyang,81.38,0,50381,116.4716123,40.0191747
chaoyang,108.67,0,50152,116.4716123,40.0191747
chaoyang,70.09,0,49936,116.4716123,40.0191747
chaoyang,103.22,0,48441,116.4716123,40.0191747
chaoyang,109.64,0,47428,116.4716123,40.0191747
chaoyang,99.01,0,46965,116.4716123,40.0191747
chaoyang,100.5,0,45772,116.4716123,40.0191747
chaoyang,100.5,0,44777,116.4716123,40.0191747
haidian,99.05,0,88845,116.2770368,39.95857535
haidian,122.77,0,86341,116.2770368,39.95857535
haidian,297,0,74075,116.2770368,39.95857535
haidian,250,0,64000,116.2778743,39.95843222
haidian,198.01,0,81815,116.2770345,39.95604459
haidian,76.31,0,79938,116.2770345,39.95604459
haidian,50,0,70000,116.2770345,39.95604459
xicheng,85.9,1,92899,116.3411877,39.90279606
xicheng,64.4,1,91615,116.3411877,39.90279606
xicheng,64.1,1,90484,116.3411877,39.90279606
xicheng,64.1,1,90484,116.3411877,39.90279606
xicheng,61.3,1,88092,116.3411877,39.90279606
xicheng,97,0,68660,116.3451824,39.90252311
xicheng,86.85,0,65285,116.3451824,39.90252311
xicheng,80,0,65000,116.3451824,39.90252311
xicheng,58.18,0,64456,116.3451824,39.90252311
xicheng,87.39,1,63852,116.3451824,39.90252311
xicheng,87.39,0,62937,116.3451824,39.90252311
xicheng,87.39,0,61220,116.3451824,39.90252311
haidian,89.5,0,74861,116.3388218,39.90378036
xicheng,53.7,1,92179,116.3461812,39.90406169
xicheng,57.3,1,89006,116.3461812,39.90406169
xicheng,115,1,81740,116.3461812,39.90406169
xicheng,77.87,1,77052,116.3461812,39.90406169
xicheng,117,1,74787,116.3461812,39.90406169
xicheng,88.8,1,70046,116.3461812,39.90406169
fengtai,43,0,53489,116.3310679,39.88705565
fengtai,38.4,0,51563,116.3310679,39.88705565
fengtai,78.2,0,46036,116.3310679,39.88705565
fengtai,106,0,40567,116.3137191,39.89949269
fengtai,92,1,59783,116.3079505,39.90312508
fengtai,136,1,55148,116.3079505,39.90312508
fengtai,133.73,1,53840,116.3079505,39.90312508
fengtai,151,1,51656,116.3079505,39.90312508
fengtai,133.73,1,50849,116.3079505,39.90312508
fengtai,138,1,50725,116.3079505,39.90312508
fengtai,112.03,1,49987,116.3079505,39.90312508
fengtai,110.08,1,49964,116.3079505,39.90312508
fengtai,110.05,1,49069,116.3079505,39.90312508
fengtai,112,1,48215,116.3079505,39.90312508
fengtai,110,1,48182,116.3079505,39.90312508
fengtai,93.63,0,49664,116.3074969,39.8943016
fengtai,127,0,46851,116.3074969,39.8943016
fengtai,142.59,0,45586,116.3074969,39.8943016
fengtai,93,0,44087,116.3074969,39.8943016
fengtai,94,0,43618,116.3074969,39.8943016
fengtai,128.49,0,43584,116.3074969,39.8943016
fengtai,78.17,0,43495,116.3074969,39.8943016
fengtai,132,0,43182,116.3074969,39.8943016
fengtai,122,0,43033,116.3074969,39.8943016
fengtai,94.2,0,42994,116.3074969,39.8943016
fengtai,142.59,0,40677,116.3074969,39.8943016
fengtai,153.5,0,40391,116.3074969,39.8943016
fengtai,139.17,0,40239,116.3074969,39.8943016
fengtai,281.45,0,32688,116.3074969,39.8943016
fengtai,162.76,0,32564,116.3074969,39.8943016
fengtai,90.26,0,64259,116.3126048,39.89666355
fengtai,83.17,0,45690,116.3126048,39.89666355
fengtai,50,0,44000,116.3126048,39.89666355
fengtai,150.34,0,43236,116.3126048,39.89666355
fengtai,150.34,0,39910,116.3126048,39.89666355
fengtai,55.35,0,54201,116.3045121,39.89298826
fengtai,68.11,1,51388,116.3045121,39.89298826
fengtai,59,0,50848,116.3045121,39.89298826
fengtai,59,0,50000,116.3045121,39.89298826
fengtai,111.51,0,53807,116.3579976,39.84964348
fengtai,116.13,0,53389,116.3579976,39.84964348
fengtai,109,0,51377,116.3579976,39.84964348
fengtai,54.52,0,50441,116.3579976,39.84964348
fengtai,144,0,48612,116.3579976,39.84964348
fengtai,296,0,48311,116.3579976,39.84964348
fengtai,68.56,0,47842,116.3579976,39.84964348
fengtai,68,0,47059,116.3579976,39.84964348
fengtai,67,0,44777,116.3579976,39.84964348
fengtai,144,0,43056,116.3579976,39.84964348
fengtai,59.14,0,55800,116.3640082,39.85201864
fengtai,150.9,0,53016,116.3640082,39.85201864
fengtai,40.44,0,56875,116.3610556,39.85163837
fengtai,151,0,48676,116.3610556,39.85163837
fengtai,269.27,0,40852,116.3610556,39.85163837
fengtai,249,0,39358,116.3610556,39.85163837
fengtai,271.69,0,34967,116.3610556,39.85163837
fengtai,316,0,34811,116.3610556,39.85163837
fengtai,374.31,0,26690,116.3610556,39.85163837
chaoyang,118,0,44916,116.4835273,39.83390891
chaoyang,122.2,0,28888,116.4835273,39.83390891
haidian,105.3,0,47009,116.2889704,39.93540419
haidian,62.5,0,64800,116.2487796,40.05813096
haidian,138,0,71595,116.2884021,39.93418048
chaoyang,93.76,0,44796,116.5067189,39.96650935
chaoyang,118,0,41950,116.5067189,39.96650935
chaoyang,89.65,0,50196,116.4970467,39.96615018
haidian,87.4,0,54920,116.3527022,40.01231173
haidian,63.75,0,62746,116.3527022,40.01231173
fengtai,98,0,48980,116.4596527,39.92834651
fengtai,106,0,44623,116.2628224,39.89372784
fengtai,108.73,0,44147,116.2628224,39.89372784
fengtai,115,0,43479,116.2628224,39.89372784
fengtai,78,0,35257,116.404236,39.85117869
shijingshan,104.78,0,40943,116.1864922,39.94125697
shijingshan,109,0,38533,116.1864922,39.94125697
shijingshan,94.41,0,38132,116.1864922,39.94125697
shijingshan,71,0,37324,116.1864922,39.94125697
shijingshan,108,0,37038,116.1864922,39.94125697
shijingshan,76.64,0,35883,116.1864922,39.94125697
shijingshan,76,0,34211,116.1864922,39.94125697
dongcheng,55.77,0,69931,116.4596527,39.92834651
xicheng,35.4,1,124294,116.3854025,39.92066482
xicheng,41,1,121952,116.3854025,39.92066482
xicheng,63.7,1,112245,116.3854025,39.92066482
xicheng,41,1,112196,116.3854025,39.92066482
xicheng,63.6,1,111636,116.3854025,39.92066482
xicheng,76.02,0,72350,116.3737281,39.89455273
xicheng,76.02,0,71034,116.3737281,39.89455273
xicheng,129.4,0,60279,116.3737281,39.89455273
xicheng,128,0,58594,116.3737281,39.89455273
xicheng,222.84,0,53851,116.3737281,39.89455273
xicheng,222.84,0,47120,116.3737281,39.89455273
haidian,56.7,1,91711,116.3121544,39.93405151
haidian,59.9,1,88481,116.3121544,39.93405151
haidian,43.02,1,94143,116.3079196,39.93420399
haidian,57,1,86316,116.3079196,39.93420399
haidian,73.14,1,80668,116.3079196,39.93420399
chaoyang,74.34,0,33361,116.4206754,40.04651047
dongcheng,133.21,1,71316,116.4486777,39.89874561
dongcheng,147,1,68028,116.4486777,39.89874561
dongcheng,95.75,1,67363,116.4486777,39.89874561
dongcheng,104.99,1,65721,116.4486777,39.89874561
dongcheng,123.44,1,64809,116.4486777,39.89874561
dongcheng,123.44,1,64809,116.4486777,39.89874561
dongcheng,62.22,1,64289,116.4486777,39.89874561
dongcheng,62.22,1,63485,116.4486777,39.89874561
dongcheng,62,1,62097,116.4486777,39.89874561
dongcheng,106,1,61321,116.4486777,39.89874561
dongcheng,106.08,1,61275,116.4486777,39.89874561
dongcheng,62.03,1,60455,116.4486777,39.89874561
dongcheng,58.06,1,60283,116.4486777,39.89874561
dongcheng,133.21,1,60056,116.4486777,39.89874561
dongcheng,133.21,1,60056,116.4486777,39.89874561
dongcheng,147.96,1,59476,116.4486777,39.89874561
dongcheng,147.96,1,59476,116.4486777,39.89874561
dongcheng,147.96,1,59476,116.4486777,39.89874561
dongcheng,104.99,1,57149,116.4486777,39.89874561
dongcheng,123.36,1,52692,116.4486777,39.89874561
haidian,122.35,0,61300,116.3230024,40.06300786
haidian,233.31,0,60864,116.3230024,40.06300786
haidian,144.72,0,56662,116.3230024,40.06300786
haidian,126.53,0,49791,116.3230024,40.06300786
haidian,110.99,0,74782,116.3178102,40.06168974
haidian,97.13,0,71039,116.3178102,40.06168974
haidian,144.42,0,60934,116.3178102,40.06168974
haidian,143,0,55245,116.3178102,40.06168974
haidian,143,0,54896,116.3178102,40.06168974
haidian,226,0,50885,116.3178102,40.06168974
haidian,265,0,71699,116.3178102,40.06168974
haidian,216.6,0,58172,116.3178102,40.06168974
haidian,108.97,0,57815,116.3178102,40.06168974
haidian,166,0,50302,116.3178102,40.06168974
haidian,109.17,0,49465,116.3178102,40.06168974
fengtai,42.92,0,45434,116.4273169,39.86739581
fengtai,71.99,0,44451,116.4273169,39.86739581
fengtai,77.77,0,42433,116.4273169,39.86739581
fengtai,59,0,41865,116.4273169,39.86739581
fengtai,58.72,0,41213,116.4273169,39.86739581
fengtai,42.6,0,48123,116.4235924,39.86730352
fengtai,40.66,0,44270,116.4235924,39.86730352
fengtai,56.4,0,42908,116.4235924,39.86730352
fengtai,61.93,0,41983,116.4235924,39.86730352
fengtai,58.5,0,41881,116.4235924,39.86730352
fengtai,77.08,0,38662,116.4235924,39.86730352
fengtai,63.4,0,37855,116.4235924,39.86730352
fengtai,62.44,0,37637,116.4235924,39.86730352
fengtai,117,0,35898,116.4235924,39.86730352
fengtai,64.67,0,35566,116.4235924,39.86730352
fengtai,118.68,0,33705,116.4235924,39.86730352
dongcheng,37.5,1,129867,116.4287043,39.93517012
dongcheng,73.71,1,62407,116.4168169,39.87490456
dongcheng,92.69,1,65811,116.4127657,39.87271598
dongcheng,268,1,120000,116.4073966,39.95104401
chaoyang,89,0,52585,116.4392474,39.96632044
chaoyang,45.52,0,58876,116.4421768,39.96174791
chaoyang,56.89,0,58007,116.4421768,39.96174791
chaoyang,59.67,0,54969,116.4421768,39.96174791
chaoyang,64.21,0,54509,116.4421768,39.96174791
chaoyang,68.49,0,52563,116.4421768,39.96174791
chaoyang,59.51,0,48732,116.4421768,39.96174791
chaoyang,83.35,0,59989,116.4447737,39.95823663
chaoyang,56.77,0,59891,116.4447737,39.95823663
chaoyang,80.11,0,58670,116.4447737,39.95823663
chaoyang,58,0,56897,116.4447737,39.95823663
chaoyang,82.31,0,55887,116.4447737,39.95823663
chaoyang,56.77,0,53726,116.4447737,39.95823663
chaoyang,82,0,53049,116.4447737,39.95823663
chaoyang,45.47,0,52783,116.4447737,39.95823663
chaoyang,56.77,0,50203,116.4447737,39.95823663
haidian,50.4,1,87302,116.3179041,39.91746974
haidian,46.9,1,83156,116.3179041,39.91746974
haidian,44.8,1,78125,116.3179041,39.91746974
haidian,66.5,1,71429,116.3179041,39.91746974
xicheng,58.3,0,92968,116.4788899,39.93316003
shijingshan,55.91,0,44715,116.2243759,39.90869279
shijingshan,54,0,44445,116.2243759,39.90869279
shijingshan,40.3,0,40447,116.2243759,39.90869279
shijingshan,60,0,38834,116.2243759,39.90869279
shijingshan,56.14,0,33844,116.2243759,39.90869279
shijingshan,91.62,0,44751,116.2258904,39.9044021
shijingshan,55.33,0,41569,116.2258904,39.9044021
shijingshan,92,0,41305,116.2258904,39.9044021
shijingshan,86.19,0,41189,116.2258904,39.9044021
shijingshan,65,0,40770,116.2258904,39.9044021
shijingshan,64.85,0,40093,116.2258904,39.9044021
shijingshan,62.86,0,40090,116.2258904,39.9044021
shijingshan,87.49,0,40005,116.2258904,39.9044021
shijingshan,64.38,0,39609,116.2258904,39.9044021
shijingshan,66.49,0,39104,116.2258904,39.9044021
shijingshan,67,0,38806,116.2258904,39.9044021
shijingshan,91.62,0,37765,116.2258904,39.9044021
shijingshan,65.69,0,37601,116.2258904,39.9044021
shijingshan,69,0,36957,116.2258904,39.9044021
shijingshan,66.71,0,36727,116.2258904,39.9044021
shijingshan,69.29,0,36514,116.2258904,39.9044021
shijingshan,64.14,0,35860,116.2258904,39.9044021
shijingshan,69.23,0,35390,116.2258904,39.9044021
shijingshan,69.23,0,35390,116.2258904,39.9044021
shijingshan,67.75,0,35277,116.2258904,39.9044021
shijingshan,88,0,35228,116.2258904,39.9044021
shijingshan,370,0,35136,116.2258904,39.9044021
shijingshan,90.33,0,34319,116.2258904,39.9044021
shijingshan,50,0,34000,116.2258904,39.9044021
shijingshan,69.24,0,33940,116.2258904,39.9044021
shijingshan,97.78,0,33750,116.2258904,39.9044021
shijingshan,57,0,33334,116.2258904,39.9044021
shijingshan,115.75,0,32830,116.2258904,39.9044021
shijingshan,92.32,0,32496,116.2258904,39.9044021
shijingshan,108,0,32408,116.2258904,39.9044021
shijingshan,101,0,30199,116.2258904,39.9044021
shijingshan,69.51,0,29493,116.2258904,39.9044021
shijingshan,115.75,0,28510,116.2258904,39.9044021
shijingshan,130.73,0,26773,116.2258904,39.9044021
shijingshan,91.58,0,25115,116.2258904,39.9044021
haidian,53.3,1,72233,116.2784895,39.9123915
haidian,53.3,1,69419,116.2784895,39.9123915
haidian,61.8,1,67962,116.2784895,39.9123915
fengtai,84.29,0,48642,116.3117171,39.89065396
fengtai,73.6,0,48914,116.3180633,39.89060665
fengtai,55,0,42182,116.3180633,39.89060665
chaoyang,81.5,0,57669,116.4802835,39.93821148
chaoyang,54.08,0,45304,116.4905937,39.93678093
chaoyang,51,0,53922,116.4786806,39.93514502
dongcheng,43.97,1,110303,116.400438,39.96027147
dongcheng,74.21,1,99718,116.400438,39.96027147
dongcheng,50.34,1,99325,116.400438,39.96027147
dongcheng,54.38,1,91946,116.400438,39.96027147
dongcheng,54.99,1,90017,116.400438,39.96027147
dongcheng,74,1,90000,116.400438,39.96027147
dongcheng,81.1,1,86067,116.400438,39.96027147
dongcheng,56.5,1,84956,116.400438,39.96027147
dongcheng,60.31,1,82905,116.400438,39.96027147
dongcheng,62.32,1,81836,116.400438,39.96027147
dongcheng,53.87,1,77223,116.400438,39.96027147
dongcheng,79.32,1,76400,116.400438,39.96027147
xicheng,26,1,134616,116.3941,39.96202786
xicheng,47.6,1,123950,116.3941,39.96202786
xicheng,54.6,1,123627,116.3941,39.96202786
xicheng,62.5,1,121600,116.3941,39.96202786
xicheng,54.6,1,120880,116.3941,39.96202786
xicheng,70.38,1,120631,116.3941,39.96202786
xicheng,55.6,1,118706,116.3941,39.96202786
xicheng,64.25,1,116732,116.3941,39.96202786
xicheng,66.4,1,115964,116.3941,39.96202786
xicheng,60.1,1,115641,116.3941,39.96202786
xicheng,48,1,113542,116.3941,39.96202786
xicheng,48.1,1,113306,116.3941,39.96202786
xicheng,53,1,111321,116.3941,39.96202786
xicheng,53.9,1,110947,116.3941,39.96202786
xicheng,71.4,1,108964,116.3941,39.96202786
xicheng,84,1,106548,116.3941,39.96202786
xicheng,50.15,1,105285,116.3941,39.96202786
xicheng,60,1,105000,116.3941,39.96202786
xicheng,44.1,1,103175,116.3941,39.96202786
xicheng,71.4,1,99160,116.3941,39.96202786
xicheng,53.4,1,93633,116.3941,39.96202786
xicheng,53,1,84906,116.3941,39.96202786
xicheng,81.1,1,78915,116.3941,39.96202786
xicheng,61.1,1,115876,116.3930146,39.96241558
xicheng,43.7,1,115561,116.3930146,39.96241558
xicheng,90.7,1,106726,116.3930146,39.96241558
xicheng,89,1,102248,116.3930146,39.96241558
xicheng,89.7,1,102119,116.3930146,39.96241558
xicheng,62.6,1,101438,116.3930146,39.96241558
xicheng,89,1,100000,116.3930146,39.96241558
xicheng,62.6,1,99042,116.3930146,39.96241558
xicheng,103.8,1,119943,116.3991024,39.96188568
xicheng,63.4,1,110095,116.3991024,39.96188568
xicheng,44.7,1,109620,116.3991024,39.96188568
xicheng,73.4,1,109401,116.3991024,39.96188568
xicheng,56.8,1,108275,116.3991024,39.96188568
xicheng,91.1,1,107575,116.3991024,39.96188568
xicheng,76.1,1,106439,116.3991024,39.96188568
xicheng,90,1,105556,116.3991024,39.96188568
xicheng,49,1,104082,116.3991024,39.96188568
xicheng,130.6,1,103370,116.3988563,39.96153704
haidian,78.5,0,86625,116.3417459,39.99430692
xicheng,35.37,1,87645,116.3857414,39.88407976
xicheng,51.3,1,84796,116.3857414,39.88407976
dongcheng,63.92,1,65551,116.4429343,39.88766184
dongcheng,60.33,1,60501,116.4429343,39.88766184
dongcheng,60,1,70000,116.4452576,39.88749309
dongcheng,62.74,1,66943,116.4452576,39.88749309
dongcheng,59.3,1,64925,116.4452576,39.88749309
dongcheng,63.45,1,63830,116.4452576,39.88749309
dongcheng,59.75,1,62762,116.4452576,39.88749309
dongcheng,60,1,68334,116.4441313,39.88744166
dongcheng,108.5,1,74931,116.4443611,39.88996725
dongcheng,141,1,64540,116.4443611,39.88996725
dongcheng,59,1,66102,116.446091,39.88951917
dongcheng,62.48,1,69943,116.4463938,39.8874848
dongcheng,58.57,0,76832,116.4335081,39.88538026
dongcheng,32.09,0,73232,116.4335081,39.88538026
dongcheng,49.66,0,67459,116.4335081,39.88538026
dongcheng,55.38,0,66812,116.4335081,39.88538026
dongcheng,40,0,66250,116.4335081,39.88538026
dongcheng,56.67,0,65291,116.4335081,39.88538026
dongcheng,55.38,0,64103,116.4335081,39.88538026
haidian,80,1,75000,116.3805536,39.98727859
haidian,57.8,1,73011,116.3805536,39.98727859
haidian,62.5,1,72000,116.3805536,39.98727859
haidian,61.2,1,71896,116.3805536,39.98727859
haidian,167.67,1,71570,116.3805536,39.98727859
haidian,65.77,1,69941,116.3805536,39.98727859
haidian,110.98,1,69923,116.3805536,39.98727859
haidian,80.62,1,69462,116.3805536,39.98727859
haidian,61.4,1,68404,116.3805536,39.98727859
haidian,64.39,1,68334,116.3805536,39.98727859
haidian,61.5,1,67968,116.3805536,39.98727859
haidian,42.4,1,67217,116.3805536,39.98727859
haidian,62.5,1,65600,116.3805536,39.98727859
haidian,44.5,1,65169,116.3805536,39.98727859
haidian,44.28,1,63686,116.3805536,39.98727859
haidian,42.9,1,62938,116.3805536,39.98727859
haidian,87.65,1,62750,116.3805536,39.98727859
haidian,167.77,1,60798,116.3805536,39.98727859
haidian,141.6,1,56498,116.3805536,39.98727859
haidian,101.55,1,56130,116.3805536,39.98727859
haidian,84.32,0,40323,116.3322501,40.06212852
haidian,98.5,0,38579,116.3322501,40.06212852
haidian,84.57,0,37839,116.3322501,40.06212852
haidian,136.65,0,32931,116.3322501,40.06212852
haidian,165.17,0,29061,116.3322501,40.06212852
haidian,130.89,0,27505,116.3322501,40.06212852
haidian,136.89,0,25568,116.3322501,40.06212852
xicheng,57,1,96492,116.3838628,39.8820486
xicheng,67.36,1,88332,116.3838628,39.8820486
xicheng,77.33,1,79530,116.3838628,39.8820486
xicheng,57,1,78948,116.3838628,39.8820486
xicheng,111.81,1,78705,116.3833511,39.88140333
xicheng,112.25,1,77506,116.3833511,39.88140333
xicheng,80,1,77500,116.3833511,39.88140333
fengtai,55.65,0,28572,116.2381388,39.85676657
fengtai,62.01,0,29028,116.2408795,39.85398215
fengtai,53.25,0,28545,116.2408795,39.85398215
fengtai,57,0,26316,116.2408795,39.85398215
fengtai,132.63,0,27144,116.2164326,39.83457607
fengtai,80.79,0,25994,116.2164326,39.83457607
fengtai,96.9,0,25594,116.2164326,39.83457607
fengtai,96.99,0,25570,116.2164326,39.83457607
fengtai,58,0,25518,116.2164326,39.83457607
fengtai,80.79,0,24137,116.2164326,39.83457607
fengtai,80,0,22750,116.2164326,39.83457607
fengtai,96.8,0,20662,116.2164326,39.83457607
shijingshan,534.81,0,46746,116.2028645,39.94910146
shijingshan,534.43,0,43037,116.2028645,39.94910146
shijingshan,531,0,38607,116.2028645,39.94910146
shijingshan,116.15,0,53380,116.2511876,39.91148197
shijingshan,64,0,49219,116.2511876,39.91148197
shijingshan,59.4,0,47139,116.2511876,39.91148197
shijingshan,106.49,0,46953,116.2511876,39.91148197
shijingshan,65,0,46924,116.2511876,39.91148197
shijingshan,64.15,0,45986,116.2511876,39.91148197
shijingshan,64.19,0,45958,116.2511876,39.91148197
shijingshan,79,0,45570,116.2511876,39.91148197
shijingshan,82,0,45122,116.2511876,39.91148197
shijingshan,78,0,44872,116.2511876,39.91148197
shijingshan,106.49,0,43667,116.2511876,39.91148197
shijingshan,80,0,42500,116.2511876,39.91148197
shijingshan,108.07,0,41640,116.2511876,39.91148197
shijingshan,77,0,41559,116.2511876,39.91148197
shijingshan,60,0,40834,116.2511876,39.91148197
shijingshan,106,0,40567,116.2511876,39.91148197
shijingshan,64.19,0,40505,116.2511876,39.91148197
shijingshan,59,0,39831,116.2511876,39.91148197
shijingshan,60,0,39667,116.2511876,39.91148197
shijingshan,107,0,38318,116.2511876,39.91148197
shijingshan,67,0,52239,116.2434754,39.90616908
shijingshan,85,0,47059,116.2434754,39.90616908
shijingshan,86.68,0,44417,116.2434754,39.90616908
shijingshan,86.86,0,43519,116.2434754,39.90616908
shijingshan,98,0,42858,116.2434754,39.90616908
shijingshan,63,0,42064,116.2434754,39.90616908
shijingshan,86.26,0,41735,116.2434754,39.90616908
shijingshan,56,0,40179,116.2434754,39.90616908
shijingshan,62,0,38710,116.2434754,39.90616908
shijingshan,129.78,0,38373,116.2434754,39.90616908
shijingshan,67.33,0,38171,116.2434754,39.90616908
shijingshan,75.27,0,37200,116.2434754,39.90616908
shijingshan,54,0,37038,116.2434754,39.90616908
shijingshan,142.4,0,35815,116.2434754,39.90616908
shijingshan,106.87,0,34154,116.2434754,39.90616908
shijingshan,88,0,34091,116.2434754,39.90616908
shijingshan,83.29,0,33618,116.2434754,39.90616908
shijingshan,152,0,33553,116.2434754,39.90616908
shijingshan,143,0,32168,116.2434754,39.90616908
shijingshan,147,0,29796,116.2434754,39.90616908
shijingshan,143,0,29791,116.2434754,39.90616908
shijingshan,146.7,0,29312,116.2434754,39.90616908
shijingshan,248,0,28226,116.2434754,39.90616908
shijingshan,114.24,0,28012,116.2434754,39.90616908
shijingshan,241.67,0,27104,116.2434754,39.90616908
haidian,179,1,89386,116.2976124,39.96344754
haidian,336,1,89286,116.2976124,39.96344754
chaoyang,51.48,1,82557,116.4642843,39.98766628
chaoyang,101.36,1,75474,116.4642843,39.98766628
chaoyang,98.4,1,69309,116.4642843,39.98766628
chaoyang,171.93,1,66888,116.4642843,39.98766628
chaoyang,63.72,1,64345,116.4642843,39.98766628
chaoyang,157.68,1,63420,116.4642843,39.98766628
chaoyang,109.09,1,62334,116.4642843,39.98766628
dongcheng,60.11,1,98986,116.4369885,39.92305578
dongcheng,47.3,1,112051,116.4365303,39.92334409
dongcheng,52.74,0,109974,116.4352877,39.92322674
dongcheng,51.73,1,106322,116.4352877,39.92322674
dongcheng,52.74,0,106182,116.4352877,39.92322674
dongcheng,39.58,0,106115,116.4352877,39.92322674
dongcheng,66.35,1,105502,116.4352877,39.92322674
dongcheng,36.82,1,103205,116.4352877,39.92322674
xicheng,90.27,0,60929,116.3976678,39.88837946
xicheng,72.99,0,58228,116.3976678,39.88837946
xicheng,72.01,0,72213,116.397468,39.88900769
xicheng,51,0,68628,116.397468,39.88900769
xicheng,59.6,0,66276,116.3966609,39.88831997
xicheng,50.39,0,63108,116.3966609,39.88831997
haidian,54.8,0,44344,116.3607259,40.07278211
haidian,58.2,0,42097,116.3607259,40.07278211
chaoyang,138.59,0,51952,116.4251411,39.99052123
chaoyang,141.59,0,50145,116.4251411,39.99052123
chaoyang,141.59,0,48733,116.4251411,39.99052123
chaoyang,144.31,0,48507,116.4251411,39.99052123
chaoyang,139.08,0,47455,116.4251411,39.99052123
chaoyang,141.59,0,40964,116.4251411,39.99052123
xicheng,61.5,1,97561,116.3873527,39.91955627
haidian,77.24,0,72502,116.3529593,39.98005649
haidian,57.84,0,67428,116.3529593,39.98005649
haidian,58,0,77587,116.3511777,39.97778475
haidian,72,0,73612,116.3511777,39.97778475
haidian,61.4,0,73290,116.3511777,39.97778475
haidian,72,0,70834,116.3511777,39.97778475
haidian,61,0,68853,116.3511777,39.97778475
haidian,63.8,0,68182,116.3511777,39.97778475
haidian,61.2,0,66994,116.3511777,39.97778475
haidian,61.4,0,64821,116.3511777,39.97778475
haidian,62,0,73871,116.352116,39.98015982
haidian,84.2,0,71022,116.352116,39.98015982
haidian,81,0,69136,116.352116,39.98015982
haidian,47.2,0,68856,116.352116,39.98015982
haidian,58,0,68621,116.352116,39.98015982
haidian,51.49,0,67975,116.352116,39.98015982
haidian,59.5,0,65547,116.352116,39.98015982
haidian,62.8,0,63376,116.352116,39.98015982
haidian,57.3,0,62828,116.352116,39.98015982
haidian,109.3,0,59012,116.352116,39.98015982
haidian,61,0,57705,116.352116,39.98015982
haidian,109.5,0,57078,116.352116,39.98015982
xicheng,58.6,1,94881,116.387007,39.89559785
xicheng,68,1,94118,116.387007,39.89559785
haidian,165,1,81819,116.4596527,39.92834651
chaoyang,64.46,1,35371,116.5521379,39.92396827
chaoyang,75.74,1,34328,116.5521379,39.92396827
chaoyang,74.3,1,33917,116.5521379,39.92396827
haidian,82.61,0,50842,116.2247705,39.93331657
haidian,88.36,0,48099,116.2247705,39.93331657
haidian,103.72,0,43387,116.2247705,39.93331657
haidian,180.61,0,37651,116.2247705,39.93331657
haidian,254.25,0,31466,116.2247705,39.93331657
dongcheng,52.12,1,82502,116.4477556,39.89575033
dongcheng,53,1,79246,116.4477556,39.89575033
dongcheng,70.57,1,77937,116.4477556,39.89575033
dongcheng,71,1,77465,116.4477556,39.89575033
dongcheng,75.18,1,77149,116.4477556,39.89575033
dongcheng,70.83,1,76945,116.4477556,39.89575033
dongcheng,78.5,1,74523,116.4477556,39.89575033
dongcheng,75.02,1,71981,116.4477556,39.89575033
dongcheng,71,1,71831,116.4477556,39.89575033
dongcheng,69.81,1,70907,116.4477556,39.89575033
dongcheng,46.12,1,83478,116.4448109,39.89429752
dongcheng,46.23,1,83280,116.4448109,39.89429752
dongcheng,35.76,1,82495,116.4448109,39.89429752
dongcheng,60.93,1,78779,116.4448109,39.89429752
dongcheng,78.22,1,76707,116.4448109,39.89429752
dongcheng,69.61,1,74702,116.4448109,39.89429752
dongcheng,54.42,1,73503,116.4448109,39.89429752
dongcheng,62.71,1,73354,116.4448109,39.89429752
dongcheng,57.12,1,70029,116.4448109,39.89429752
